#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
T   	T   	57   	628   	470   	1   	470   	2   	628   	57   	57   	1   	 674.313   	 49.9
T   	T   	72   	837   	2970   	1   	2970   	2   	2970   	72   	72   	1   	 848.065   	 422.1
T   	T   	63   	4463   	60   	1   	60   	2   	4463   	63   	63   	1   	 835.155   	 40.4
T   	T   	60   	3127   	377   	1   	377   	2   	3127   	60   	60   	1   	 1339.64   	 105.6
T   	T   	34   	4496   	6316   	1   	6316   	2   	6316   	34   	34   	1   	 1382.03   	 1397.2
T   	T   	477   	74   	32   	1   	32   	2   	74   	477   	477   	1   	 128.356   	 17.6
T   	T   	592   	53   	572   	1   	572   	2   	572   	592   	592   	1   	 594.274   	 60.4
T   	T   	402   	63   	3228   	1   	3228   	2   	3228   	402   	402   	1   	 1220.18   	 134
T   	T   	655   	686   	20   	1   	20   	2   	686   	655   	655   	1   	 186.832   	 96.2
T   	T   	601   	500   	536   	1   	536   	2   	536   	601   	601   	1   	 2481.79   	 129.8
T   	T   	605   	757   	5591   	1   	5591   	2   	5591   	605   	605   	1   	 3240.85   	 1580.2
T   	T   	286   	4006   	79   	1   	79   	2   	4006   	286   	286   	1   	 636.957   	 284.2
T   	T   	669   	5271   	793   	1   	793   	2   	5271   	669   	669   	1   	 3761.07   	 1487
T   	T   	386   	5598   	3319   	1   	3319   	2   	5598   	386   	386   	1   	 4308.8   	 3328.9
T   	T   	6456   	47   	42   	1   	42   	2   	47   	6456   	6456   	1   	 493.004   	 51.7
T   	T   	5867   	50   	634   	1   	634   	2   	634   	5867   	5867   	1   	 542.86   	 685.2
T   	T   	3477   	22   	4762   	1   	4762   	2   	4762   	3477   	3477   	1   	 446.184   	 1632.8
T   	T   	5436   	772   	44   	1   	44   	2   	772   	5436   	5436   	1   	 532.209   	 693.9
T   	T   	5454   	557   	617   	1   	617   	2   	617   	5454   	5454   	1   	 2648.91   	 1415.2
T   	T   	4183   	281   	6847   	1   	6847   	2   	6847   	4183   	4183   	1   	 4053.86   	 3970.6
